5.306119	-0.142953
7.407986	3.146951
1.827101	6.804574
-1.838174	4.587147
0.737089	5.070617
3.815207	2.014190
-2.326130	4.577634
5.120071	4.566583
4.651779	3.712713
2.562112	3.018911
6.054193	7.757855
7.720946	10.416720
2.992614	7.057327
1.602150	7.475337
13.140905	4.792687
10.851209	6.724587
-2.961498	3.138094
12.384519	2.704925
3.869214	2.118803
8.198517	4.622141
6.011928	3.311341
-6.310815	3.061018
4.393899	5.259346
2.527284	3.300102
-3.576512	4.825603
10.414725	4.911336
6.786503	1.613956
6.721183	6.888305
7.681044	2.119347
6.306574	11.866034
-3.981949	7.015401
0.566555	4.300930
2.463206	0.680980
8.969453	5.572300
-2.048369	4.215912
8.395388	5.801351
3.560592	5.832766
2.410101	4.951596
10.230179	2.621204
0.182498	5.628055
-0.944670	4.536304
3.003923	0.076617
10.556203	3.490215
4.561675	3.286437
-0.964261	3.438130
5.800294	3.787220
0.032298	4.806616
6.451859	3.536473
4.967704	6.681024
14.638316	8.464970
9.711419	3.204436
5.200058	5.462202
-4.513752	4.289217
12.236834	4.479830
11.843594	9.670415
-1.208672	3.845676
-2.814077	3.857217
12.732717	5.775559
12.266513	8.467168
-0.979227	1.484560
8.130645	3.832155
-0.638794	4.066934
-0.958565	2.864150
8.496181	6.407770
4.215909	2.928215
1.751635	8.696249
7.409083	1.815768
11.589897	2.988408
4.387259	6.722309
7.022598	3.964464
1.827382	2.994450
5.093521	5.047502
6.084821	0.804240
3.489390	6.510903
6.943011	6.222934
7.665929	6.907156
-6.860089	3.632472
7.971016	8.293807
8.318223	4.779984
-3.237614	5.428047
11.593078	6.066612
-2.619824	6.348605
2.321475	5.583238
4.543120	5.669598
-1.545230	5.517304
7.547757	6.424718
-1.833248	8.509373
2.026301	4.876249
10.787725	5.640916
-2.718994	7.660798
6.599634	-0.858793
-0.161046	4.551503
-0.093271	7.755622
6.324200	6.198534
-4.816903	6.109006
3.335878	8.734992
-1.575259	6.023680
6.694711	6.036418
12.645418	3.205528
6.845531	7.572168
0.148651	4.466666
1.093478	6.991803
-1.442869	8.013280
5.945655	5.038928
12.378440	7.172930
4.914253	3.834501
9.150485	8.809902
6.663482	3.195219
6.684567	7.676989
7.183009	8.644346
3.655018	4.066685
8.075251	4.998630
16.210392	4.433910
5.289904	3.824539
-3.916911	8.918751
10.045088	6.979821
15.442542	2.290386
2.655133	1.520142
11.737561	5.528519
-3.258837	8.682402
9.244174	4.742403
10.137039	2.724577
4.198314	4.033702
7.867377	6.026394
7.611445	4.626213
5.720390	2.177333
3.488144	2.030969
-0.238240	4.238150
9.308485	5.964692
6.817628	3.024289
1.795831	7.528736
3.805320	2.635509
-1.184326	1.712950
-4.794390	4.772246
7.530640	7.307122
-3.237444	7.398378
-0.538830	3.955449
10.049758	9.667023
0.860778	2.814300
3.719439	5.727624
8.790825	7.717892
6.781895	4.136701
-1.118909	6.085494
10.539887	10.079774
7.096298	-1.504655
5.586063	5.895661
5.961458	6.869976
1.428862	3.819754
4.965316	4.210469
6.055922	5.895799
3.072156	2.770320
8.040004	6.309160
16.069921	8.380972
-1.825606	3.641899
0.320088	4.412816
6.407020	11.036469
-0.802638	7.553312
0.420356	4.102226
-2.945660	7.702034
10.136438	6.389319
7.291191	1.774826
13.762406	8.664583
6.546824	5.234541
4.870844	6.248503
4.803151	4.570807
-2.324717	5.526459
2.431030	5.790095
14.948190	4.671269
4.075801	7.033801
9.240471	6.423448
8.437049	2.967123
6.721511	5.479931
4.717370	5.584243
4.907820	6.398220
1.780168	2.723763
-5.672907	6.852834
1.451935	7.765473
5.285295	3.151628
3.699111	4.040710
1.099859	6.256481
3.863430	3.957017
14.501872	5.373215
4.171399	6.836407
-4.202450	0.944074
11.627114	4.245188
2.419555	2.257802
-0.321522	8.089212
0.573818	1.979309
0.490836	4.209955
-1.144666	2.137093
1.004329	6.886319
-1.730414	2.641274
4.685195	5.187866
8.967801	6.764992
6.793309	7.477953
6.908850	4.852020
7.670194	8.158395
13.018334	4.915208
3.530896	5.678016
0.000056	2.349521
5.935761	4.743312
3.030423	3.592561
2.530814	0.418023
-9.287542	9.149272
-1.293513	8.305549
-7.247610	3.733881
10.890349	6.136498
2.817117	8.411429
2.429502	6.156873
6.791174	6.627394
7.175522	4.111428
-1.589392	3.781872
9.472720	3.514962
10.861657	1.698375
6.526931	7.076796
0.384873	2.527770
4.829140	3.599606
4.791882	7.160478
5.167798	4.456307
12.992849	8.901245
12.089521	3.481465
1.809794	4.348255
6.055451	5.445467
9.725386	4.950776
4.984254	4.522807
11.386764	4.020646
8.886117	5.421543
2.952055	1.299053
11.008770	3.983629
4.385258	6.208134
8.426832	2.003919
10.446763	4.256907
6.675497	6.096364
9.684801	1.032438
3.659625	2.913909
4.984922	5.724933
9.118175	2.523580
8.895774	6.063685
0.279443	7.066742
-5.762419	4.110718
3.805776	4.075059
3.345860	1.664640
-7.568467	7.142266
18.825286	6.806416
3.339878	1.837608
-4.311088	5.668777
3.707967	6.616445
6.163783	6.335670
-1.877979	3.220482
7.359743	3.667924
7.024269	5.276619
12.260055	3.887137
9.637944	3.606967
-2.010922	2.758297
1.781515	5.849903
4.589885	3.144773
-3.135075	5.749863
14.338925	5.716944
