9.466810	2.629326
8.639342	5.539900
9.167088	7.481784
20.262321	14.792597
32.098820	12.472109
3.021234	3.491705
18.135493	16.835082
18.786078	13.991813
11.102179	15.718676
23.639745	10.375311
2.346979	8.015256
20.089155	11.548384
19.646804	14.362358
17.442261	19.401375
19.126258	14.768740
35.934075	11.041865
0.156206	2.278339
22.067864	11.900910
28.843662	9.934189
19.274000	14.750297
11.910451	16.889942
16.721440	15.871467
24.855201	8.110941
4.252893	6.288730
-2.860914	5.089847
7.915863	5.751041
35.571664	11.700398
34.119573	11.416721
16.838102	1.483684
3.542294	6.950003
25.393445	12.386250
21.023477	12.416436
18.723121	19.836167
6.781216	2.382778
34.859521	9.268396
8.520955	6.478046
23.177264	16.612832
26.182588	14.257878
10.029909	17.986516
26.615678	14.301604
19.112251	15.285681
17.923073	14.641799
33.871403	7.879265
13.499553	5.300253
3.040624	4.158139
6.175551	4.456595
20.862816	13.863027
17.897853	14.408929
20.557591	13.630541
2.434312	5.969241
33.303096	13.682038
10.795898	17.370477
25.880321	10.340994
36.152280	8.243589
23.293133	16.954780
23.634463	15.407774
4.699866	3.889731
31.407736	9.016417
7.700695	4.528711
15.450468	14.531130
36.169249	6.596123
31.568435	14.642584
14.701277	13.687665
24.396709	10.609867
2.711687	5.386254
8.798404	5.878105
0.841975	3.499455
22.731060	13.784466
22.418763	17.261344
21.313341	12.825197
8.537197	7.199862
30.574897	9.213449
9.497556	4.776870
24.155731	13.900803
33.513581	10.039789
25.032754	15.996834
36.316082	10.365748
13.933788	15.782033
9.259523	6.269941
7.498616	3.046271
21.369688	14.379220
28.750313	14.521234
13.253559	1.307890
37.673396	12.258437
1.781266	5.631929
-3.660620	6.758491
10.312296	6.403611
16.452850	12.878976
0.319362	6.635644
4.396508	4.360517
16.937784	17.374680
19.482247	13.828564
24.138596	16.048840
8.456978	8.667569
33.253181	6.316768
34.360207	10.264782
3.794396	2.063029
32.227290	8.048897
2.271378	3.991325
9.586609	8.200878
7.844968	4.003238
2.759693	4.959001
5.692102	4.101812
23.079916	18.101001
35.595120	10.756371
19.573742	12.133360
3.279293	6.613803
27.199612	12.891466
29.967558	10.413728
13.057398	19.885722
32.182424	7.465142
22.762696	16.451709
6.287858	3.695261
34.635376	10.691237
17.418205	12.991810
22.373724	12.264477
5.151350	7.992821
37.755463	14.137373
0.036653	6.098775
2.226893	7.410345
6.414901	5.821063
21.001011	8.542538
29.257005	12.647171
13.663482	16.228322
15.080584	17.320782
20.690136	15.992563
20.643015	13.329103
8.712095	3.512552
35.978192	7.810485
5.924413	6.557673
30.006444	8.568250
34.460961	9.389378
36.399317	8.936550
8.924344	2.608024
32.031768	15.800130
26.179154	15.993710
16.963047	15.103827
34.698014	10.027804
35.302462	8.751653
12.303317	11.933667
2.020557	5.035628
23.819211	8.628329
35.636345	11.396933
31.440933	8.523313
32.401481	10.025591
19.856742	13.021605
17.851015	15.753669
21.056178	14.752429
5.722958	3.721728
36.959090	13.815683
26.926335	20.612947
32.269744	7.529602
13.911647	13.156566
28.123733	8.447855
11.593005	15.769615
11.092816	6.857063
6.512335	4.576556
23.721345	12.209781
21.705707	12.939908
7.976026	4.856579
23.961192	10.639634
24.357482	8.307066
7.062380	6.311923
36.410723	6.333932
30.015116	13.802041
2.829082	2.231653
32.801808	11.021998
29.189398	7.763111
2.427132	7.978880
5.031575	1.809793
26.220225	9.684967
5.951005	8.275659
19.957196	15.740109
31.975658	10.031794
4.756960	8.853054
27.690236	11.855308
10.400067	6.950550
24.251187	17.662716
25.242235	9.308197
15.818896	12.537078
3.581972	2.938423
3.650327	9.434861
2.086445	3.555381
30.255950	11.625076
24.686654	9.596157
28.743938	7.671200
4.530487	3.516983
2.528372	2.528588
29.041233	12.896916
12.180400	11.654873
32.460425	9.103030
32.464482	8.719566
34.119764	8.554383
29.292898	14.356404
23.292058	17.475914
36.661241	11.431979
19.704552	18.124426
12.058290	5.321675
7.091771	6.826220
14.341035	6.608420
16.027904	16.289939
23.897325	9.567631
7.915462	2.639686
15.858175	14.052879
23.411472	13.119549
22.229006	15.912140
14.822617	5.018744
16.036311	18.308336
20.094325	12.216810
26.980300	15.241413
24.142165	4.683341
29.725646	12.706156
12.606754	15.532606
-3.589123	3.556703
25.354873	16.256979
7.371464	6.078150
27.966322	10.841564
24.842865	12.909746
22.457273	15.948556
18.137073	15.063551
25.543095	10.552461
6.075467	6.585474
-3.566131	8.931639
10.817668	4.241510
24.699740	15.200377
18.178124	15.112675
8.964481	3.265199
3.571617	5.661211
13.520802	14.056608
26.093326	10.339719
2.940744	2.653240
26.363206	12.282047
33.130379	9.770586
34.293303	9.126510
-4.295568	7.088023
29.809557	8.727601
30.432646	11.822972
35.867139	7.981324
5.521738	5.140915
5.184402	6.043307
6.006050	5.475734
29.137116	10.889821
20.873451	15.708553
24.973110	14.507631
27.482971	10.283723
4.099209	7.598658
27.465054	9.048383
7.116570	7.233914
40.770012	7.808526
14.092394	12.084690
21.205967	15.056872
8.014850	6.311272
8.514142	3.880872
6.142491	2.548965
7.033501	15.206619
38.752846	6.360387
38.836399	6.695251
29.249208	7.538228
26.542002	11.011744
0.090152	5.737616
34.761191	7.089412
0.082455	5.594535
6.262530	4.835864
19.999933	13.171010
29.684196	12.077818
7.551298	6.474957
32.041002	8.110998
16.638235	13.010224
23.571229	12.140604
24.727094	6.691389
32.415759	8.992671
10.193080	6.419409
30.750115	8.865661
30.111772	9.386655
18.016072	16.751022
17.849906	13.786368
26.009839	9.293066
27.598446	18.764645
-1.250060	8.490097
20.994764	12.910269
24.946646	14.126109
10.796735	4.797145
18.641107	14.751438
24.786106	11.076021
22.179926	9.618236
4.223775	5.190071
7.310229	7.309947
3.649577	6.143391
24.913764	12.732749
14.923492	16.371415
2.497088	6.429364
33.591557	6.811419
45.605483	12.275080
