0.21323143529073163,0.5814922388162309,1
0.20660208800218763,0.5740935874153734,1
0.09774459604901725,0.6341853396597964,0
0.21007206796043348,0.5889481593361223,1
0.10478694542587019,0.6302142210219067,0
0.10129758415730758,0.6361216948029768,0
0.21602868744674156,0.5843596387149818,1
0.20913797897449818,0.5878126936187217,1
0.21600445096922036,0.5897434583411194,1
0.10312287671364609,0.6308214950190633,0
0.10071840936598894,0.6309453831007591,0
0.20644699822636267,0.5879890839308078,1
0.21484540262422044,0.5813870101083842,1
0.10976013218911077,0.6296369781840666,0
0.09945589271987469,0.619526706586081,0
0.12696269663942553,0.6249014064007336,0
0.2101798219243263,0.5737550229242905,1
0.10277593082532223,0.6329285971330167,0
0.11623351212310461,0.6176543595832081,0
0.10136487882310792,0.6288869088662656,0
0.10905196943870771,0.6218250297016642,0
0.12097925040266373,0.6318313814136634,0
0.12180186317983906,0.6283996747853102,0
0.21487212416456167,0.584796707071341,1
0.210951797451231,0.5711935136651645,1
0.11505016182758106,0.6289002920425182,0
0.10005360183515372,0.6335756638117823,0
0.10729991721015761,0.6490944060617517,0
0.10643463924458085,0.6375902005077773,0
0.21490466037444803,0.5853330231251622,1
0.2113470605826789,0.5762036979109899,1
0.21845660159903907,0.5876542520680985,1
0.11667131184857538,0.6374900545409984,0
0.21525169618846557,0.5900989840317249,1
0.21210088489450046,0.5795441251171561,1
0.2094670638229702,0.5732756894099029,1
0.2167926808073153,0.5821918911808713,1
0.2106248083140125,0.5827178379068457,1
0.206745616774723,0.5815401196020413,1
0.10662492970301488,0.6322019583368753,0
0.1156030053838986,0.6363338483378946,0
0.21223047889107732,0.5867395686155523,1
0.21733834494763904,0.5713893461912324,1
0.11469653728929083,0.6278776449418398,0
0.21499797276516244,0.577099766527215,1
0.21224208124598873,0.5750779476588401,1
0.09390842961647997,0.6339868399089476,0
0.10858348174106772,0.6176567658853445,0
0.1111650975328453,0.655564044533509,0
0.21228756728310214,0.5805175311073483,1
0.20547666195322992,0.581841165271142,1
0.08212035978535169,0.6278162338098783,0
0.21059860054782562,0.5710933874174609,1
0.21333298025017985,0.5808601033682415,1
0.21245471232553773,0.5872072576029075,1
0.21097229560194736,0.5819808309059262,1
0.222503540809838,0.5774417840679521,1
0.10410784924975025,0.629733842203264,0
0.10542100346784512,0.6123765081619101,0
0.20861093054182547,0.5773799626419215,1
0.21742204300271872,0.5814361802327327,1
0.21789511987645288,0.5895264233475647,1
0.21264814249849978,0.5806738207349762,1
0.09245590506848132,0.6357361850352219,0
0.1308603656447831,0.617022955840749,0
0.20226027388421028,0.5822851992423799,1
0.09458601131493877,0.6307852793320415,0
