0.2547135404073254,0.8332507339162486,0
0.2613708907073972,0.8276743540364475,0
0.5551234936178023,0.3610707083278035,1
0.27114151137326814,0.81736057312706,0
0.5398208021827907,0.36575322891694345,1
0.5432179655470671,0.36188577779499326,1
0.2578525938578114,0.8317850118653796,0
0.5514327097866942,0.3813348807524969,1
0.5539841674917463,0.34951414038321776,1
0.27130776172484505,0.823063241264481,0
0.5512828888794039,0.35756221019207585,1
0.5400959468775659,0.3497610929870021,1
0.2669371678594933,0.8092094798860293,0
0.5394036415135038,0.35310237125424343,1
0.5448098190651358,0.36037175649080083,1
0.5460950962543839,0.3590737723323752,1
0.2710936184015562,0.8163750681439713,0
0.5375161815400972,0.3316460288774743,1
0.5537791600347324,0.3649247652746744,1
0.5462443677753096,0.35571967710861485,1
0.26490251213183125,0.8064382553090517,0
0.2710079780317912,0.8184662065663464,0
0.2619171749377219,0.8198100494362155,0
0.5165367232789181,0.36657033797607813,1
0.2907329523346293,0.8061363532962071,0
0.5460060246505808,0.3595508450796784,1
0.26540985075553036,0.813580975242299,0
0.25311268751798366,0.8533352740817635,0
0.27489050006020554,0.8159042673750247,0
0.26174365005402495,0.8429308645777696,0
0.5644758036242368,0.37829984590884025,1
0.5439395198015115,0.35588343374576,1
0.282986102297368,0.8034456201902465,0
0.27292401494313523,0.828726490259352,0
0.2692143911493268,0.8173671493376119,0
0.29529636422765126,0.8307676320759095,0
0.5196274904671735,0.358408452898863,1
0.5422789112427773,0.32594953139347094,1
0.571753593110623,0.3357919784896003,1
0.24546319960352375,0.8504541656826515,0
0.5584227184281607,0.3431853745007892,1
0.5333372080392338,0.37051016780685125,1
0.5327855106970782,0.36443629505432285,1
0.5614767026368519,0.3695074499320109,1
0.5507564288697241,0.3552156624575248,1
0.5465416863602792,0.3558482267530947,1
0.26323339479336205,0.8321784545623897,0
0.26807360079252457,0.8172488684544771,0
0.5344583013302798,0.3708135264937926,1
0.5381430873711534,0.32065691441140676,1
0.27693364029599643,0.8474939448280295,0
0.5441225229038287,0.37017960042708953,1
0.5329524112224062,0.37819581026623944,1
0.25995677814049034,0.8039084913119755,0
0.27066126741035584,0.816854414058554,0
0.27013711898679366,0.8161492953062095,0
0.5531661437559897,0.3648255333099616,1
0.5460537220953404,0.35030625464824017,1
0.28915718473076846,0.8335117681470052,0
0.5260498920498214,0.32262143513251496,1
0.5080465563534974,0.36099520681399155,1
0.5452463142294021,0.3588364110573895,1
0.5445659826087905,0.3591008370075029,1
0.5323481398130446,0.3589995350865229,1
0.2837360248096531,0.8125924624180988,0
0.25763789570713574,0.8074222486115807,0
0.5481817152881205,0.36144764233714005,1
0.5333008524091868,0.36801356584560063,1
0.5512238046260582,0.3582971593072024,1
0.5412429200478892,0.3449478082007137,1
0.2669102267392914,0.8350133990111751,0
0.2825808752169308,0.8124941640209415,0
0.5428429753605875,0.3555463987336282,1
0.2639147019697651,0.8269598303809862,0
