0.2800925251493019,0.8144069659569652,0.25752148834604044,0.7427221716153132,0.19219957584775613,0.3737382352288507,0.7181595778639639,0.9173239947695448,0.2623875883190673,0.5483494612715342,0
0.2915745647603287,0.7671645304901995,0.3359156618496365,0.740545404503764,0.23954655434100228,0.3141275119503993,0.6725974512220207,0.9354099828419409,0.20703266415159505,0.5650127418848434,0
0.5881075345289402,0.3161456711551262,0.6319564824493189,0.7120252178389624,0.9009469110835258,0.8264670806976684,0.5302381600378091,0.6734240053627181,0.2324845948026162,0.6933872286613546,1
0.2699906426700078,0.8182359080772285,0.27153670558975584,0.7238581508254291,0.18199392235853862,0.36273417941938274,0.7282513478526355,0.9096397170010158,0.2663022274452589,0.5461208561729181,0
0.5305769772811613,0.38019102907708247,0.6624794966299689,0.6650203238089936,0.865104094889897,0.8259017248233578,0.5624528592988446,0.6577863006054355,0.21337785513377586,0.6181890522301882,1
0.5318186191950164,0.3494592057665667,0.6498847317698839,0.7082598701812064,0.9069733289805253,0.8377492374769493,0.5335755803103627,0.6569498552617934,0.29905886991766,0.6130175299069257,1
0.27101581117205537,0.8170470257587813,0.2719124239401498,0.7260467949936217,0.18416471631773668,0.36468440961906695,0.728328941914884,0.9082145428473997,0.26783326051914813,0.5458423417272409,0
0.5494233517630586,0.34526695544336217,0.6461158242763635,0.7140903124609869,0.893549748971156,0.833023978665915,0.5365622286478079,0.6360883488261296,0.28243987394849,0.6462721604464932,1
0.5281502429152847,0.3368434280246621,0.6317903057411994,0.735617703868234,0.9252385597138749,0.8404564551775457,0.5315482180958054,0.6151681526831059,0.26799594238594154,0.6466611940263242,1
0.25061844828063096,0.8022105675617613,0.2779677173643178,0.7624951295438669,0.1686251178063862,0.4032088704377983,0.7594060627893954,0.8692794905837711,0.2800077027017434,0.5598514561622089,0
0.5543669948299534,0.35312476148267363,0.6230176841658063,0.714646318302178,0.8952192011663417,0.8296665800850859,0.5482596406769732,0.6409964710055301,0.27655195562434914,0.6355061440602912,1
0.5423957354115689,0.36269928558708603,0.633327773517863,0.7254202371076016,0.9023748370323965,0.8241550471321974,0.5464424783271853,0.6404824537162954,0.27153153241342726,0.6394149817563963,1
0.2919479109934949,0.8457832799140717,0.29308605000609766,0.7272056048764975,0.21473968887980335,0.37576578993234594,0.713112332731766,0.9199993973713179,0.24369218396425482,0.55155119843902,0
0.5947771906969085,0.35376070826856115,0.5927015991480159,0.6607503482162899,0.8506891665361662,0.837107946600558,0.507906560565711,0.676683612616339,0.26634261925104274,0.6941832290090006,1
0.5466268365927911,0.3564580591077108,0.6340406422959662,0.7227446899272609,0.9029053140741922,0.8194276433696654,0.5416803671378227,0.6395959616843461,0.27315218406457215,0.6392442472337279,1
0.5137099264313237,0.340526200499319,0.6069764430596524,0.7289408094112794,0.9425133662092029,0.798619177294024,0.5197201348937076,0.6118305160487902,0.2544733546024238,0.6882837061295112,1
