0.4122451354357056,0.6523381387098086,0.10293074826311763,0.8108005440759178,0
0.30610526407322164,0.8437182777255501,0.3286391647805762,0.7749202558778288,0
0.3860776301569918,0.17435668965352166,0.5180481610798486,0.585522201323341,1
0.07581213823667024,0.8895755193383649,0.03041651898456657,0.446978811533029,0
0.24829168956407033,0.796842671900947,0.3609879053276286,0.7607470372263159,1
0.5414938076020117,0.4075593520971726,0.5376101932435152,0.6420857797290356,1
0.25942521707682675,0.6379330862051356,0.09733285568253744,0.8646707002135474,0
0.566010133383996,0.38098228914864135,0.5730124887637562,0.6049466825931931,1
0.6470878102278654,0.3098605747467449,0.7237595839027752,0.6103886211861578,1
0.20003148107619342,0.7255237806562218,0.32600181929506666,0.6070826061865247,0
0.32627413758894147,0.265369941972675,0.6492193487670678,1.1037968315870235,1
0.8370005827654919,0.5044104651976198,0.5177195096137392,0.3541498351650587,1
0.1958492575794638,0.6734568705191162,0.5231009100918402,0.9633746398104392,0
0.8073819581776156,0.2525315250419375,1.0211370513987545,1.0178031915488521,1
0.5434134640001921,0.3326762153162615,0.6621510827773425,0.6452340034071937,1
0.5570664630693853,0.3724265664103564,0.6693357244746067,0.7123836280339417,1
0.18828911314821067,0.8593199075566841,0.3058943042061568,0.7685402467586077,0
0.6829493255583616,0.2300597503987173,0.6011397113308175,0.5655103357141957,1
0.5321411326621067,0.34935986207838904,0.6605486688583252,0.6375224478287649,1
0.8202482208402538,0.2043648303008494,0.5837631091782582,0.9599414617934421,1
0.1874937755523709,0.9253398113703645,0.19526899951170046,0.6413406667334719,0
0.11753389592222932,0.654566343271708,0.19887518428365147,0.7427021123787817,0
0.1939081821700056,0.8726083644490028,0.2926072027684532,0.6204161723133851,0
0.5504143103887932,0.30903567329849124,0.6087621003833356,0.7344163492935761,1
0.15730758654134813,1.017721062526507,-0.03064853533897771,0.39865345094291765,0
0.5098311539405179,0.28034235353701425,0.5915490488866385,0.860241213538478,1
0.1648930748269672,1.0443691252961789,0.5242181808587588,0.5236891493343172,0
0.29795746667001893,0.7320051431462472,0.15481723166625616,0.836677505073326,0
0.40610258722862885,0.7598150735192937,0.11856893101230237,0.7571341475873923,0
0.4233520798515676,0.5357833902713618,0.26589929711572263,0.8374379845211916,0
0.5309736759531272,0.5265154070618517,0.7200145030387572,0.8769579231612947,1
0.5478143155695747,0.3370895841363142,0.5959820957500199,0.7109772720375628,1
-0.06557920182734894,0.8171589336912577,0.2573805056006522,0.7643611104272605,0
